,label,outlier_scores
158,7,0.4710998465265089
159,0,0.3730654483284375
160,4,0.009804355128205218
161,4,0.010518392877152203
162,3,0.15556039203572533
163,5,0.31042679649720306
164,7,0.014385597069766023
165,7,0.028420109155186106
166,3,0.31385161068802514
167,7,0.003591602877616102
168,7,0.031272095622062825
169,3,0.2638329375584482
170,2,0.004942137294555
171,4,0.0249521555545187
172,4,0.024069881163548083
173,0,0.4439356808653782
174,4,0.001759790188991333
175,7,0.003142637567074425
176,4,0.007266422322501909
177,4,0.020542832809727542
178,4,0.008816007406656329
179,4,0.0353839466571817
180,1,0.6004287064813921
181,5,0.15504762956762222
182,3,0.10545461224717673
183,5,0.46348570636968456
184,7,0.001218493047502215
185,4,0.001008371659958514
186,4,0.026268000514689697
187,7,0.018252407117040854
188,5,0.0004793813792577028
189,4,0.0008828440331401426
190,1,0.3955764884593478
191,4,0.035232260949480745
192,4,0.027177774736861265
193,4,0.05788536766528124
194,3,0.012945233566069364
195,0,0.31329708452986016
196,7,0.020633822410461165
197,1,0.11599286200132328
198,7,0.10539894146967434
199,4,0.018586412880551666
200,7,0.12801157643486916
201,4,0.0005593776090915925
202,0,0.5028921183284384
203,0,0.05622400805304414
204,4,0.05146452805573075
205,4,0.0012990210855797029
206,7,0.2115495499062681
207,4,0.039262633335716855
208,4,0.13376232157841578
209,4,0.0003601436050245971
210,4,0.0009765756206158603
211,4,0.0
212,5,0.2152457705301276
213,-1,0.1991467518054693
214,0,0.07363397062228452
215,7,0.0301708550615296
216,2,0.2678948639359151
217,7,0.013978006242148155
218,4,0.01104639357966899
219,4,0.0038084347223912695
220,5,0.5435284324279339
221,0,0.40375233832945445
222,3,0.03815806700584361
223,0,0.23260124268847457
224,6,0.0
225,7,0.23383278465056662
226,7,0.32758088465522806
227,4,0.02098950212875036
228,1,0.02918783088430955
229,7,0.003679865286396777
230,5,0.035266400650018515
231,4,0.06954491997385927
232,2,0.5211224431700517
233,4,0.0021345462783569197
234,4,0.05882303919808038
235,3,0.20530901472163993
236,6,0.0009408753376862257
237,0,0.12452804976080435
238,4,0.016000690038649568
239,2,0.16503253405516274
240,4,0.0006906084998276963
241,4,0.004644066574965971
242,4,0.0249521555545187
243,3,0.0
244,4,0.0012869135052800153
245,4,0.10527310657480606
246,7,0.3072605163290354
247,7,0.1382712800802464
248,0,0.22789625059432422
249,6,0.14451311604537118
250,4,0.024404106899498384
251,3,0.14680619185722169
252,0,0.18151325869018295
253,4,0.13155358564331857
254,0,0.39463490638457027
255,7,0.012020673654871803
256,6,0.015092642607863067
257,4,0.00476467132762777
258,7,0.039990142894158406
259,3,0.11974987382432256
260,7,0.19050671011206372
261,1,0.4691097863231989
262,7,0.04881423829597353
263,0,0.4505072110335589
264,0,0.2788201122751338
265,4,0.011633768176994207
266,7,0.007536549599510581
267,1,0.13753172630074828
268,1,0.23998392279115677
269,7,0.06408712336216439
270,3,0.6845953240368943
271,3,0.00023087961678816532
272,0,0.06501400870622297
273,4,0.011476327423046695
274,0,0.08509956805857498
275,5,0.0
276,1,0.0019485573496723395
277,4,0.0014431039825088215
278,1,0.18706749048424898
279,3,0.08853679688230455
280,1,0.020289115759998654
281,4,0.0
282,3,0.20657875723973002
283,7,0.21758811891694543
284,3,0.05451496795748798
285,4,0.09396066338037723
286,4,0.007578781873486313
287,4,0.01331535986977836
288,0,0.5932769096635215
289,4,0.005332295471698943
290,7,0.054496552874718954
291,2,0.15178311618808735
292,1,0.17507035050639566
293,7,0.0769361146674039
294,4,0.07066423874866085
295,1,0.05222865343586061
296,0,0.47963721041133517
297,3,0.18236567555342859
298,7,0.12965310668087196
299,3,0.01108549267209206
300,5,0.0
301,4,0.05564554515672394
302,4,0.0215565598390175
303,0,0.2689841546081136
304,4,0.010964787744435352
305,7,0.17831168177988949
306,4,0.005449753258244029
307,4,0.020437232039502443
308,2,0.3132444398880096
309,4,0.0293707679759858
310,4,0.0675796077245324
311,1,0.04652223090931572
312,4,0.0
313,2,0.12925234747358696
314,1,0.4927412579476494
315,3,0.08133243842005212
316,7,0.3324386349794966
317,6,0.32291805758118614
318,0,0.18088049612212123
319,4,0.004535249130537899
320,4,0.004338012805461682
321,5,0.10793593523015754
322,7,0.0011996804896608297
323,7,0.0574478507362202
324,7,0.01962618021960788
325,4,0.060730981671561206
326,4,0.010511850826934517
327,1,0.08723708982708099
328,1,0.1635164873782689
329,1,0.21915840182391608
330,3,0.1689367312241997
331,5,0.32656840180486135
332,5,0.20895251559826858
333,7,0.062001463191975324
334,7,0.12446043064446997
335,4,0.00038418129299334756
336,4,0.0
337,4,0.020925232287396938
338,4,0.04401267546797189
339,1,0.057925218565996174
340,7,0.04364473932778749
341,5,0.0
342,7,0.027158461148820194
343,4,0.034721738787284885
344,7,0.005188585500547104
345,5,0.07104830670232616
346,4,0.0230559715779006
347,0,0.36180209288491577
348,7,0.03326894432666397
349,4,0.07881986123773414
350,6,0.04423947604875045
351,0,0.0819156856799671
352,7,0.031248652956399094
353,0,0.30070549446547656
354,4,0.02121305078821916
355,0,0.5346999276349521
356,3,0.3965485378777282
357,7,0.0
358,1,0.7575314097085653
359,4,0.014883909937795672
360,5,0.0
361,4,0.019163777734812645
362,4,0.10855512388714589
363,4,0.07030979729120414
364,4,0.2484601916728233
365,2,0.017678692567578026
366,0,0.33735736170426434
367,4,0.014251904270457322
368,7,0.046585085075681675
369,4,0.09954375692588893
370,2,0.6534062618788167
371,7,0.09366807688101736
372,4,0.007177560925060121
373,0,0.03777307879481788
374,5,0.03841122398343263
375,4,0.02236922290563806
376,4,0.06920666334416134
377,3,0.050287159099308004
378,4,0.25633236274022925
379,4,0.04011162187830092
380,4,0.05934990447260994
381,7,0.24598099370594426
382,4,0.0007945979611468828
383,4,0.09482932764788632
384,4,0.017316371802339373
385,4,0.012592037488354238
386,0,0.19065131339768665
387,4,0.012032714421701675
388,7,0.27329515574147634
389,7,0.012069446848917862
390,0,0.30138140651009504
391,0,0.0
392,4,0.03308320325391261
393,6,0.06619392075306706
394,1,0.49103259966420204
395,3,0.1661971668246944
396,4,0.0037466216950299354
397,1,0.42834702656939827
398,7,0.012573443258398494
399,7,0.1916546533590967
400,4,0.0
401,7,0.0
402,7,0.0
403,1,0.31384054471812123
404,4,0.010814525502462695
405,3,0.17767392564594267
406,4,0.010351140742651026
407,7,0.07187747773891999
408,1,0.12009437413305941
409,7,0.14723054970272917
410,0,0.30509060296322127
411,0,0.06585169168433923
412,2,0.08655165986050271
413,4,0.004377014219251723
414,4,0.025672447829237673
415,4,0.05146553354417118
416,0,0.09808603294516334
417,6,0.0
418,2,0.19382582073119306
419,5,0.0
420,4,0.04800198140435202
421,4,0.01794983838380647
422,5,0.5716948430812527
423,1,0.015211866491762127
424,7,0.12617629946315967
425,4,0.5655001867074121
426,0,0.23640981834025832
427,4,0.021691381701959275
428,7,0.02552482940780275
429,1,0.11992648191529813
430,7,0.05421164153567303
431,3,0.189433921600484
432,6,0.006202842216625492
433,0,0.09422622179600168
434,7,0.05240320239454233
435,4,0.06865102286277311
436,6,0.08680763221348868
437,1,0.4142967639658119
438,4,0.00874329478573972
439,7,0.08863481887653107
440,3,0.03594052735152091
441,7,0.09970576649854342
442,1,0.20570294304114767
443,4,0.005744798450517653
444,7,0.04508589110574543
445,4,0.011869824270227754
446,5,0.027661587689869243
447,3,0.4756787205326061
448,7,0.005815303166215801
449,1,0.21049197336957726
450,6,0.10720252878425132
451,4,0.0005922566398455494
452,7,0.3716146275974067
453,1,0.27303839926834317
454,0,0.7257631951294118
455,5,0.0013158976220271816
456,4,0.03518763973736308
457,4,0.05402803899606059
458,3,0.36496966214506643
459,7,0.18793652620651885
460,4,0.02429015626944384
461,7,0.16272250575227196
462,2,0.043355118222825416
463,6,0.0026561361103470934
464,0,0.473738537726445
465,7,0.39979848409904706
466,7,0.0008148389244823596
467,4,0.11972411592681007
468,1,0.0677160541032557
469,0,0.044174282320464046
470,2,0.056940014962640485
471,0,0.07903865837421527
472,0,0.08959336433806762
473,0,0.3059463543854877
474,2,0.0504380638926925
475,4,0.0
476,5,0.0
477,7,0.08994499963302545
478,4,0.02557561296634353
479,4,0.4936913913645211
480,4,0.02121305078821916
481,4,0.0005965562661784044
482,4,0.0008734527643954109
483,4,0.0
484,1,0.24371351433800387
485,7,0.034168596110439195
486,4,0.0
487,5,0.6188064563658744
488,7,0.1074758814702382
489,4,0.0
490,7,0.03241832518053748
491,0,0.3478079534874511
492,4,0.07697607331618316
493,6,0.0
494,2,0.07544105874171976
495,1,0.2809139580642516
496,4,0.012761024351621854
497,0,0.2056362300589418
498,2,0.27971216736555654
499,7,0.03743263974054086
500,4,0.012785511330988354
501,4,0.008123215915819234
502,1,0.09931773724082817
503,0,0.10274046526785044
504,3,0.001230961837172395
505,6,0.0
506,1,0.23239247294913115
507,6,0.3940206105304952
508,7,0.02442359352611923
509,4,0.008317232587619093
510,4,0.041178348590104656
511,4,0.005812861757117073
512,4,0.03848332086493697
513,4,0.007204984032890527
514,0,0.0016553714936038413
515,1,0.06347388679800686
516,5,0.0
517,6,0.019205350102697943
518,0,0.0
519,0,0.30193919736451497
520,4,0.03290751015756254
521,5,0.0
522,4,0.6003669147392581
523,4,0.004719847219898104
524,1,0.5343820316947598
525,4,0.0044805967637782515
526,4,0.0
527,2,0.2416391023946319
528,7,0.23091579755967895
529,4,0.4913512097431408
530,1,0.0824022950565166
531,0,0.06538848724705396
532,4,0.004678338277306935
533,0,0.0
534,4,0.008257726723391038
535,1,0.02360342234351387
536,7,0.2635009685894804
537,3,0.03936710223362832
538,4,0.06198454008920425
539,3,0.4775341328448109
540,0,0.32273581706349824
541,2,0.039820547038134
542,7,0.17255307465023004
543,7,0.02008961734953913
544,1,0.0031496734853739073
545,1,0.22699498963980777
546,1,0.30088158814977034
547,7,0.1636670436485628
548,4,0.10982286088706412
549,4,0.015232669571095491
550,7,0.03535059165904282
551,4,0.025504782743733655
552,4,0.001779283067037949
553,4,0.005262332289449951
554,7,0.014799970774196376
555,5,0.16659508323107278
556,2,0.028161671737482807
557,2,0.04574770483920728
558,2,0.2051255807373976
559,3,0.03153890290439023
560,4,0.020101092119523174
561,7,0.04324924865335502
562,4,0.003389640392178267
563,4,0.0
564,6,0.0
565,4,0.044768030584389606
566,6,0.0
567,4,0.0
568,0,0.48672261684624796
569,7,0.12934083380987973
570,4,0.0
571,3,0.06466466306295357
572,6,0.30927960865395104
573,4,0.023532352233442626
574,4,0.05790609562410275
575,7,0.02209365836593371
576,1,0.11359113625716172
577,1,0.07381414810328671
578,2,0.10402279015499426
579,7,0.033292180324817004
580,7,0.1934146264490902
581,4,0.013157202075322266
582,7,0.03261837878578409
583,4,0.1269776973067693
584,0,0.3348167134180533
585,5,0.0
586,7,0.0632185317461036
587,7,0.08918150862823847
588,4,0.05325182863539132
589,4,0.050481037843725284
590,3,0.04304499767681035
591,0,0.0770533451671664
592,4,0.012622670618934793
593,5,0.03554252106966538
594,7,0.058461496577395265
595,7,0.046585085075681675
596,7,0.06773277394734464
597,4,0.015540384802694467
598,6,0.06619392075306706
599,3,0.1777826780006467
600,7,0.015274310450992725
601,7,0.05636975139423506
602,7,0.017128042671397038
603,0,0.0822491990104953
604,0,0.14916487498635375
605,3,0.10739501832832361
606,1,0.03211226732442914
607,1,0.08400394881991455
608,5,0.22640357835805897
609,7,0.02732810054698401
610,5,0.3313974777712931
611,0,0.4881400166577555
612,0,0.4006525893232691
613,4,0.08912729557467707
614,4,0.0076997427173061015
615,3,0.005393762076873469
616,3,0.22654183156222749
617,4,0.05027371177198466
618,4,0.008229523585661206
619,0,0.35461578352447265
620,4,0.05749648476999381
621,7,0.058006601012926644
622,3,0.03347337201050765
623,1,0.0
624,6,0.3743573644388581
625,5,0.5536957503760775
626,3,0.03333220902635494
627,3,0.14873280965839772
628,4,0.055281982940452466
629,7,0.0441753423769683
630,4,0.017219397644034285
631,6,0.9050512808235349
632,0,0.028019774766205
633,4,0.09360674643916012
634,4,0.002946188126962641
635,3,0.048089561221057835
636,0,0.4839578528925555
637,7,0.15106439358567522
638,7,0.09180078026588352
639,4,0.0016371862781921214
640,7,0.15672099171474985
641,4,0.0
642,1,0.7033835399251203
643,7,0.0
644,2,0.007499552350623022
645,7,0.2087117910191033
646,4,0.018162796235527225
647,0,0.22139043444879367
648,7,0.0
649,6,0.012222409880939785
650,4,0.00274372133470873
651,4,0.017404624826978795
652,1,0.11992648191529813
653,7,0.0037252554437687624
654,7,0.07583334267376432
655,0,0.09867853963935144
656,1,0.6516903064817569
657,2,0.5926947554126691
658,2,0.34024862367093756
659,3,0.20443144251469242
660,7,0.017510050182223076
661,4,0.0534769926737757
662,0,0.26436525244511494
663,4,0.11261082163258722
664,4,0.020080476722629474
665,3,0.18502523101330295
666,3,0.012312329345120731
667,1,0.3336566221215854
668,4,0.0031676961292886638
669,2,0.21216193982837636
670,4,0.037095050573319924
671,4,0.04914493020441367
672,3,0.17162941458724243
673,4,0.019339120491439106
674,7,0.06317458512383395
675,1,0.1386595018784138
676,4,0.007875971471338832
677,4,0.014091953802126887
678,7,0.16331988468511363
679,4,0.041710888177918466
680,4,0.007497661274778203
681,4,0.023972910061140114
682,7,0.005156373698556504
683,4,0.0
684,7,0.08995882076408913
685,3,0.23124216796505848
686,5,0.0
687,3,0.06975214553101214
688,7,0.03583923628528147
689,7,0.08772212177432913
690,4,0.0038250100785986885
691,7,0.00019856667397134085
692,7,0.0806549094617192
693,3,0.017508920906207957
694,0,0.4623405337824418
695,1,0.04028313399822625
696,7,0.08156384795730992
697,7,0.03352365491583492
698,2,0.059391119102897925
699,6,0.07699621009957415
700,5,0.1986218766105976
701,5,0.09335005166615097
702,4,0.2061619780792333
703,4,0.03205446154906596
704,4,0.0037724443497663377
705,1,0.49270412040942
706,7,0.06533820524596873
707,6,0.02183590194421716
708,7,0.13819847678190167
709,7,0.4299670773164206
710,4,0.006570297543377487
711,5,0.0
712,7,0.010187755537762227
713,4,0.004080278569607335
714,6,0.0226097441074603
715,5,0.08311225376607888
716,2,0.20051225398428474
717,5,0.5887555969290998
718,0,0.08530600798915586
719,4,0.0
720,4,0.027470053950537802
721,2,0.010677587154339217
722,1,0.3313264778561849
723,2,0.34705280558639023
724,4,0.04261062815868909
725,1,0.4680230380488995
726,4,0.09125150230554142
727,4,0.019156792912147936
728,0,0.010520066604972294
729,5,0.7271784842491208
730,6,0.04151413843466092
731,1,0.5239591624225601
732,4,0.00017344030826750177
733,5,0.3320554166542306
734,4,0.04010416139846471
735,4,0.004607472134552159
736,7,0.016146555399012327
737,7,0.009800271787333264
738,6,0.0033841044598934117
739,4,0.00022047648668392596
740,2,0.6019613212324356
741,3,0.12856066387169765
742,1,0.0
743,4,0.1143553701284951
744,7,0.2600525771072779
745,7,0.23971517031172396
746,2,0.1613464970907842
747,1,0.17377579855306027
748,4,0.008190779487891507
749,6,0.01199589459482005
750,7,0.007609144423337215
751,4,0.023384215505142768
752,1,0.027670280972388276
753,7,0.03255534953341191
754,3,0.3689415762876
755,4,0.02837251071569346
756,1,0.2453677135306957
757,4,0.0
758,4,0.0027337908176744414
759,4,0.03349362511735112
760,7,0.0394800874212316
761,4,0.052509547151686466
762,4,0.006720574434443188
763,1,0.09452780779394919
764,4,0.013202025609569745
765,4,0.0017821406718315014
766,1,0.26673821545301724
767,7,0.07892433622104784
768,4,0.00881787241480107
769,1,0.5450673031058872
770,4,0.058731681139399576
771,4,0.007927406935415698
772,7,0.055373083997628
773,2,0.05199644463671641
774,4,0.03091213599422149
775,4,0.05723164484987561
776,1,0.6866503022338545
777,4,0.008527946304886685
778,4,0.004282113275282328
779,0,0.2087035117152625
780,0,0.029776688876773236
781,1,0.46296140703551225
782,3,0.006125309722096398
783,7,0.021766655257313066
784,3,0.0
785,7,0.043541825389299724
786,7,0.04398565811965378
787,4,0.0009765756206158603
788,4,0.034814028144450684
789,4,0.009221603425739154
790,1,0.3195931864112317
791,5,0.06758755166744126
792,1,0.11536724943634219
793,0,0.12885928502068825
794,5,0.15655540766938125
795,4,0.002998070806585287
796,4,0.005238802913831314
797,4,0.00017014495895338082
798,4,0.009821244062317703
799,3,0.3038346575989764
800,6,0.7189273023496839
801,7,0.00232455731895411
802,0,0.8730020239963214
803,4,0.013022435144580128
804,6,0.11388572328372044
805,5,0.0611347281695783
806,4,0.017092827804807104
807,3,0.002967254901671807
808,4,0.017992690257689428
809,4,0.0
810,6,0.028040752678623528
811,0,0.5256483752627917
812,3,0.08407054696386565
813,4,0.011046547856789473
814,0,0.6332613791654467
815,4,0.04979344897070464
816,0,0.3832358357722799
817,4,0.13066717630227687
818,4,0.0
819,4,0.009865251859640857
820,4,0.002847327245303853
821,6,0.006402939341612879
822,2,0.023487939829392016
823,7,0.023498398251947883
824,0,0.22392709970584415
825,3,0.08419841946193947
826,1,0.189996666518421
827,7,0.004898626102448627
828,4,0.053215614088440784
829,2,0.008879272231623847
830,4,0.0015179606236863437
831,1,0.07714403718876295
832,4,0.0
833,4,0.018397909490199375
834,6,2.493807033644574e-06
835,7,0.4240517624639425
836,0,0.011664506854826132
837,4,0.015403108425092139
838,3,0.061075250562679304
839,7,0.15326360255598703
840,0,0.12128173136279015
841,3,0.10924111304192789
842,0,0.1919889935531017
843,0,0.7343577283522468
844,1,0.3665858846436331
845,4,0.00875582751715341
846,0,0.0
847,5,0.1281056339145474
848,5,0.032223174476749446
849,4,0.316814223667607
850,6,0.13653413961049393
851,7,0.022852363900242523
852,6,0.04250455546667952
853,7,0.009466726794843247
854,0,0.0428598224016694
855,4,0.0
856,4,0.09848323874568593
857,0,0.0
858,4,0.310052100532334
859,7,0.18571662804512637
860,4,0.008149197758538248
861,4,0.058172017541613545
862,3,0.012567376686431769
863,1,0.18413046102607233
864,3,0.414756451164243
865,1,0.13381926402312988
866,0,0.40019383758354216
867,7,0.25167012229859625
868,4,0.003938598216096645
869,7,0.03537503866395775
870,7,0.10351130412108277
871,4,0.007060732987566932
872,7,0.06643767929343851
873,7,0.03883495417554208
874,4,0.008687315513173572
875,7,0.06715370211854471
876,5,0.1135058719724223
877,0,0.28532864097232197
878,7,0.11159650594896953
879,3,0.24819113615750898
880,1,0.11359113625716172
881,7,0.03485604556594727
882,6,0.06957984461458118
883,4,0.09806511531666535
884,1,0.018154719852750426
885,7,0.026499843784005918
886,4,0.007377661718327778
887,5,0.0
888,3,0.10872430544025985
889,4,0.039490836849391316
890,1,0.7352649946365586
891,5,0.04137156183358334
892,1,0.0034544088313257612
893,4,0.006823511717396076
894,2,0.3761919257255767
895,3,0.042146300221323936
896,4,0.01685132891071701
897,4,0.01012309237609854
898,1,0.11011621254512884
899,7,0.7631855438067041
900,4,0.054837805748600435
901,2,0.005593590417023575
902,7,0.10466916103215161
903,2,0.11359558874683723
904,4,0.02115033681028861
905,4,0.01356921921545876
906,5,0.0
907,4,0.007215481372562695
908,4,0.0
909,4,0.010805068712149092
910,5,0.23124605464215045
911,4,0.002679345191638167
912,4,0.017746075897611697
913,7,0.13702818202974057
914,2,0.0
915,7,0.08262459249631324
916,7,0.019354354376573225
917,3,0.047618483157330915
918,4,0.2655639705727098
919,6,0.02304586659662394
920,4,0.10303311243595939
921,5,0.0
922,0,0.1451561067313372
923,2,0.3120480846009581
924,7,0.05215960667690502
925,0,0.6549234942812875
926,1,0.0
927,3,0.005609997384930753
928,7,0.02075611229178104
929,4,0.010769264533767028
930,4,0.0063271269716329665
931,1,0.08806796795414013
932,7,0.019167353325633504
933,1,0.4328179862550843
934,7,0.0724102728308661
935,0,0.22963062082917768
936,0,0.030346963466122416
937,7,0.0
938,1,0.5442482305101104
939,3,0.5539430651147567
940,0,0.09577251971142929
941,0,0.27487411863287586
942,2,0.011161700857169684
943,7,0.10664905255163108
944,7,0.07954844635038012
945,1,0.08763715254873543
946,2,0.0
947,7,0.03280413406343687
948,7,0.024402526267786325
949,4,0.0
950,4,0.006077190030524629
951,1,0.34281656672773175
952,1,0.6916499389292348
953,7,0.16630428988401325
954,1,0.3718741591879908
955,0,0.36505540464098807
956,7,0.019236086235741592
957,0,0.07292467892247982
958,4,0.0008305042967509429
959,7,0.10761058959938465
960,7,0.004529935277786888
961,3,0.21110412326394593
962,1,0.22357943248772
963,7,0.13182862774683288
964,7,0.010887244822611112
965,7,0.002157525686603579
966,1,0.5147397280971028
967,0,0.0009995223796672556
968,7,0.002835733337911725
969,1,0.3059468593860387
970,1,0.8104729231337544
971,4,0.013653936946981988
972,0,0.3897959813565104
973,7,0.043135992064885505
974,4,0.1559021655733824
975,0,0.035250801813607104
976,5,0.22113454215728715
977,4,0.0022660323396802044
978,4,0.009983221045460936
979,3,0.20462641900466141
980,2,0.2630158181552873
981,1,0.4303031010714447
982,6,0.27374066027119087
983,4,0.05108938016178408
984,3,0.3401235770125324
985,4,0.05272309441400189
986,7,0.1407491234718217
987,4,0.08087295684056447
988,7,0.03126335107614007
989,7,0.06356784543574182
990,2,0.3522269800958287
991,7,0.3907242689017425
992,3,0.1672202604281852
993,7,0.1882874434934997
994,4,0.0
995,4,0.0
996,0,0.07603998450644299
997,4,0.30409502791463866
998,4,0.013820821946408181
999,2,0.16000334040092737
1000,4,0.02286557481462448
1001,4,0.032003680988339875
1002,6,0.16673273328129934
1003,3,0.02075930056689001
1004,7,0.13894034880528988
1005,6,0.0
1006,4,0.0024798916643835756
1007,4,0.04032597217950075
1008,4,0.038777873782467456
1009,3,0.19083303842979332
1010,1,0.5031983802487955
1011,3,0.367396863821831
1012,4,0.015067004525639279
1013,6,0.03463794888193637
1014,1,0.2602118084055201
1015,7,0.0011084030208378189
1016,6,0.019389966734268304
1017,1,0.1282040118448901
1018,0,0.6390175608711277
1019,7,0.13758186189707838
1020,4,0.007813616024274389
1021,2,0.012179838456554922
1022,1,0.025639197676170743
1023,7,0.0
1024,4,0.027141030928966126
1025,4,0.0
1026,4,0.04103307474168465
1027,0,0.12731209544901143
1028,2,0.05505463894458953
1029,3,0.27042218098911847
1030,7,0.018292679273544124
1031,4,0.008780481349588948
1032,7,0.04641247493740329
1033,3,0.06425035377241935
1034,4,0.00182260189597051
1035,0,0.4137586712366518
1036,4,0.023608312793970767
1037,0,0.0033550710631358076
1038,7,0.050580833915259776
1039,4,0.03419445713584185
1040,7,0.034513445231866655
1041,1,0.5960133155125841
1042,2,0.010593074152395977
1043,7,0.019124029389807274
1044,4,0.11841424101452735
1045,1,0.20367612269604432
1046,7,0.3855700577153281
1047,4,0.12088900919123596
1048,7,0.008951506496335804
1049,4,0.015046943327755847
1050,2,0.0
1051,5,0.6418724409093093
1052,2,0.10622570963901574
1053,3,0.03224405655979884
1054,2,0.36672532866856145
1055,3,0.20014364087937578
1056,0,0.6328086173195407
1057,3,0.5640013711727973
1058,4,0.0035852362564051813
1059,4,0.0080977992334526
1060,1,0.0
1061,4,0.00586159031913656
1062,4,0.10155480173533309
1063,1,0.3279534031655007
1064,4,0.0024525410092088758
1065,4,0.00306850290481676
1066,3,0.06081528460337751
1067,3,0.009096228503467566
1068,1,0.005777524103581783
1069,4,0.0005885624029675111
1070,7,0.07034102084979897
1071,4,0.025398224326735098
1072,7,0.010748092100850542
1073,1,0.19572274447374896
1074,7,0.3320369812903115
1075,5,0.09604670205709237
1076,3,0.4519085121287713
1077,0,0.4442652705564467
1078,1,0.3306287814651786
1079,7,0.030124631950817597
1080,4,0.002188682102210042
1081,4,0.0004415368752834123
1082,3,0.128686120404793
1083,4,0.040973704838078814
1084,7,0.004211088425936229
1085,4,0.008181950302352949
1086,1,0.0
1087,7,0.34898894973817196
1088,4,0.01806912529302101
1089,4,4.823468502046036e-05
1090,4,0.024525771696332348
1091,7,0.0
1092,4,0.003976594384637409
1093,1,0.08400394881991455
